# Command line arguments:  -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
896,6718,6718
896,6718,6718
1100,6718,6718
1256,6718,6718
1412,6718,6718
1569,6718,6718
1687,6718,6718
1844,6718,6718
156,6627,6627
349,6627,6627
625,6627,6627
1019,6627,6627
1101,6627,6627
1613,6627,6627
1654,6627,6627
111,6752,6752
422,6752,6752
630,6752,6752
1099,6752,6752
1142,6752,6752
1494,6752,6752
1767,6752,6752
1810,6752,6752
194,6562,6562
508,6562,6562
712,6562,6562
1181,6562,6562
1181,6562,6562
1692,6562,6562
1849,6562,6562
158,6732,6732
592,6732,6732
638,6732,6732
913,6732,6732
1266,6732,6732
1385,6732,6732
1816,6732,6732
1913,6732,6732
208,6731,6731
596,6731,6731
871,6731,6731
922,6731,6731
999,6731,6731
1234,6731,6731
1351,6731,6731
1547,6731,6731
1547,6731,6731
1707,6731,6731
1942,6731,6731
172,6726,6726
290,6726,6726
379,6726,6726
536,6726,6726
693,6726,6726
732,6726,6726
889,6726,6726
967,6726,6726
1049,6726,6726
1324,6726,6726
1520,6726,6726
1638,6726,6726
1719,6726,6726
1955,6726,6726
241,6585,6585
359,6585,6585
398,6585,6585
443,6585,6585
677,6585,6585
795,6585,6585
873,6585,6585
991,6585,6585
1070,6585,6585
1112,6585,6585
1230,6585,6585
1348,6585,6585
1506,6585,6585
1742,6585,6585
1742,6585,6585
1824,6585,6585
1970,6585,6585
198,6731,6731
276,6731,6731
433,6731,6731
511,6731,6731
630,6731,6731
946,6731,6731
1183,6731,6731
1183,6731,6731
1463,6731,6731
1582,6731,6731
1819,6731,6731
1858,6731,6731
118,6724,6724
392,6724,6724
510,6724,6724
590,6724,6724
677,6724,6724
951,6724,6724
1265,6724,6724
1307,6724,6724
1778,6724,6724
236,6714,6714
236,6714,6714
400,6714,6714
556,6714,6714
752,6714,6714
908,6714,6714
946,6714,6714
1029,6714,6714
1225,6714,6714
1460,6714,6714
1577,6714,6714
1659,6714,6714
1700,6714,6714
1854,6714,6714
1972,6714,6714
193,6733,6733
316,6733,6733
318,6733,6733
562,6733,6733
876,6733,6733
993,6733,6733
1075,6733,6733
1272,6733,6733
1507,6733,6733
1664,6733,6733
1785,6733,6733
1981,6733,6733
390,6705,6705
430,6705,6705
905,6705,6705
1101,6705,6705
1340,6705,6705
1773,6705,6705
1815,6705,6705
308,6720,6720
543,6720,6720
664,6720,6720
1016,6720,6720
1212,6720,6720
1451,6720,6720
1844,6720,6720
1891,6720,6720
221,6746,6746
538,6746,6746
656,6746,6746
932,6746,6746
1286,6746,6746
1408,6746,6746
