# Command line arguments:  -XX:+UseG1GC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1601,4616,7168
1709,4616,7168
1770,4616,7168
1843,4616,7168
1871,4616,7168
2020,4616,7168
2183,4616,7168
2330,4616,7168
2474,4616,7168
2542,4616,7168
2668,4616,7168
2880,4616,7168
2979,4616,7168
2983,4616,7168
3021,4616,7168
3120,4616,7168
236,4633,7168
302,4633,7168
527,4633,7168
844,4633,7168
906,4633,7168
1054,4633,7168
1138,4633,7168
1378,4633,7168
236,4633,7168
250,4633,7168
426,4633,7168
691,4633,7168
695,4633,7168
864,4633,7168
919,4633,7168
1224,4633,7168
1422,4633,7168
1585,4633,7168
1589,4633,7168
1700,4633,7168
1761,4633,7168
1844,4633,7168
1991,4633,7168
2223,4633,7168
2260,4633,7168
2364,4633,7168
2457,4633,7168
2658,4633,7168
2761,4633,7168
2882,4633,7168
2930,4633,7168
2987,4633,7168
3080,4633,7168
84,4654,7168
300,4654,7168
498,4654,7168
513,4654,7168
830,4654,7168
1109,4654,7168
1169,4654,7168
1311,4654,7168
1436,4654,7168
117,4654,7168
299,4654,7168
420,4654,7168
478,4654,7168
923,4654,7168
1090,4654,7168
1349,4654,7168
1574,4654,7168
1622,4654,7168
1748,4654,7168
1761,4654,7168
1890,4654,7168
2029,4654,7168
2180,4654,7168
2385,4654,7168
2431,4654,7168
2505,4654,7168
2657,4654,7168
2822,4654,7168
2956,4654,7168
3102,4654,7168
3154,4654,7168
191,4670,7168
374,4670,7168
515,4670,7168
609,4670,7168
639,4670,7168
890,4670,7168
1145,4670,7168
1280,4670,7168
1324,4670,7168
1437,4670,7168
89,4670,7168
100,4670,7168
168,4670,7168
268,4670,7168
449,4670,7168
491,4670,7168
638,4670,7168
864,4670,7168
1014,4670,7168
1144,4670,7168
1161,4670,7168
1302,4670,7168
1486,4670,7168
1737,4670,7168
1832,4670,7168
1893,4670,7168
2130,4670,7168
2397,4670,7168
2502,4670,7168
2583,4670,7168
2865,4670,7168
3054,4670,7168
3173,4670,7168
76,4686,7168
272,4686,7168
592,4686,7168
650,4686,7168
731,4686,7168
999,4686,7168
1257,4686,7168
1321,4686,7168
1342,4686,7168
73,4686,7168
92,4686,7168
103,4686,7168
110,4686,7168
347,4686,7168
514,4686,7168
520,4686,7168
742,4686,7168
998,4686,7168
1185,4686,7168
1230,4686,7168
1333,4686,7168
1531,4686,7168
1718,4686,7168
1855,4686,7168
1902,4686,7168
2118,4686,7168
2310,4686,7168
2451,4686,7168
2526,4686,7168
2613,4686,7168
2802,4686,7168
2956,4686,7168
3097,4686,7168
3196,4686,7168
43,4700,7168
232,4700,7168
537,4700,7168
660,4700,7168
849,4700,7168
1074,4700,7168
1330,4700,7168
1404,4700,7168
90,4700,7168
516,4700,7168
541,4700,7168
931,4700,7168
1186,4700,7168
1397,4700,7168
1511,4700,7168
1791,4700,7168
1857,4700,7168
1987,4700,7168
2208,4700,7168
2386,4700,7168
2527,4700,7168
2643,4700,7168
2894,4700,7168
3176,4700,7168
3197,4700,7168
240,4712,7168
600,4712,7168
655,4712,7168
896,4712,7168
1181,4712,7168
1325,4712,7168
1412,4712,7168
91,4712,7168
238,4712,7168
511,4712,7168
549,4712,7168
842,4712,7168
1181,4712,7168
1270,4712,7168
1631,4712,7168
1710,4712,7168
1813,4712,7168
1851,4712,7168
1963,4712,7168
2070,4712,7168
2253,4712,7168
2447,4712,7168
2522,4712,7168
2528,4712,7168
2532,4712,7168
2560,4712,7168
2671,4712,7168
2710,4712,7168
2820,4712,7168
2896,4712,7168
2950,4712,7168
3025,4712,7168
3135,4712,7168
3192,4712,7168
128,4724,7168
383,4724,7168
544,4724,7168
645,4724,7168
835,4724,7168
1079,4724,7168
1230,4724,7168
1316,4724,7168
1524,4724,7168
124,4724,7168
259,4724,7168
405,4724,7168
502,4724,7168
579,4724,7168
747,4724,7168
800,4724,7168
893,4724,7168
1025,4724,7168
1172,4724,7168
1182,4724,7168
1369,4724,7168
1563,4724,7168
1672,4724,7168
1722,4724,7168
1809,4724,7168
1843,4724,7168
1910,4724,7168
1925,4724,7168
1936,4724,7168
1950,4724,7168
1965,4724,7168
2069,4724,7168
2097,4724,7168
2163,4724,7168
2300,4724,7168
2436,4724,7168
2513,4724,7168
2537,4724,7168
2576,4724,7168
2592,4724,7168
2660,4724,7168
2728,4724,7168
2846,4724,7168
3003,4724,7168
3135,4724,7168
3183,4724,7168
27,4731,7168
313,4731,7168
590,4731,7168
637,4731,7168
647,4731,7168
688,4731,7168
809,4731,7168
1018,4731,7168
1050,4731,7168
1274,4731,7168
1307,4731,7168
1548,4731,7168
111,4731,7168
328,4731,7168
495,4731,7168
521,4731,7168
639,4731,7168
796,4731,7168
959,4731,7168
1113,4731,7168
1165,4731,7168
1264,4731,7168
1365,4731,7168
1484,4731,7168
1690,4731,7168
1836,4731,7168
1947,4731,7168
2119,4731,7168
