# Command line arguments:  -XX:+UseSerialGC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
266,6929,6929
422,6929,6929
579,6929,6929
627,6929,6929
743,6929,6929
1019,6929,6929
1177,6929,6929
1255,6929,6929
1414,6929,6929
1612,6929,6929
1807,6929,6929
1926,6929,6929
243,6929,6929
635,6929,6929
675,6929,6929
1148,6929,6929
1304,6929,6929
1621,6929,6929
1952,6929,6929
220,6929,6929
727,6929,6929
883,6929,6929
1160,6929,6929
1551,6929,6929
1599,6929,6929
2070,6929,6929
198,6929,6929
277,6929,6929
397,6929,6929
790,6929,6929
947,6929,6929
1186,6929,6929
1422,6929,6929
1620,6929,6929
1741,6929,6929
1898,6929,6929
172,6929,6929
330,6929,6929
614,6929,6929
809,6929,6929
1005,6929,6929
1005,6929,6929
1171,6929,6929
1367,6929,6929
1524,6929,6929
1680,6929,6929
1807,6929,6929
2003,6929,6929
2081,6929,6929
310,6929,6929
388,6929,6929
516,6929,6929
712,6929,6929
908,6929,6929
1065,6929,6929
1146,6929,6929
1185,6929,6929
1264,6929,6929
1381,6929,6929
1460,6929,6929
1577,6929,6929
1695,6929,6929
1734,6929,6929
1933,6929,6929
246,6929,6929
364,6929,6929
442,6929,6929
490,6929,6929
569,6929,6929
569,6929,6929
804,6929,6929
843,6929,6929
843,6929,6929
1078,6929,6929
1117,6929,6929
1198,6929,6929
1356,6929,6929
1552,6929,6929
1787,6929,6929
1867,6929,6929
139,6929,6929
222,6929,6929
379,6929,6929
496,6929,6929
496,6929,6929
819,6929,6929
1054,6929,6929
1171,6929,6929
1252,6929,6929
1449,6929,6929
1527,6929,6929
1723,6929,6929
1841,6929,6929
2001,6929,6929
159,6929,6929
355,6929,6929
550,6929,6929
560,6929,6929
678,6929,6929
834,6929,6929
913,6929,6929
1108,6929,6929
1226,6929,6929
1307,6929,6929
1425,6929,6929
1504,6929,6929
1660,6929,6929
1895,6929,6929
1897,6929,6929
252,6929,6929
370,6929,6929
487,6929,6929
605,6929,6929
605,6929,6929
810,6929,6929
1084,6929,6929
1202,6929,6929
1241,6929,6929
1241,6929,6929
1280,6929,6929
1440,6929,6929
1754,6929,6929
1793,6929,6929
1949,6929,6929
109,6929,6929
228,6929,6929
424,6929,6929
620,6929,6929
659,6929,6929
787,6929,6929
1022,6929,6929
1179,6929,6929
1297,6929,6929
1336,6929,6929
1417,6929,6929
1614,6929,6929
